id,customer_id,name,age,income,gender,purchase_date,purchase_amount,coupon_used,discount_amount,payment_method,product_category,clv,churn_flag,segment,inserted_at
1717,daeee5c1-0222-44d9-af5b-4357871d88f5,Felicia Maldonado,30,108994,1,2025-03-24 15:05:20.000000,167.13,false,0.00,Credit Card,Groceries,167.13,1,3,2025-04-19 23:00:00.000000
1718,bba815b6-8803-476a-a141-1dd94924092d,Yolanda Walsh,30,23528,0,2025-04-19 01:19:14.000000,304.53,false,0.00,Net Banking,Electronics,304.53,0,2,2025-04-19 23:00:00.000000
1719,78881523-409d-496a-9a59-f13825464bc2,James Smith,70,82031,1,2025-04-13 01:43:12.000000,826.87,false,0.00,Credit Card,Groceries,826.87,0,0,2025-04-19 23:00:00.000000
1720,c4ded65a-ab7c-4d56-a109-10dc7090a337,Mrs. Nicole Welch,66,60879,0,2025-03-21 15:54:15.000000,578.55,false,0.00,Credit Card,Groceries,578.55,1,0,2025-04-19 23:00:00.000000
1721,d0480191-52df-4d46-9aab-09d721a67f76,Katherine Schaefer,71,108154,0,2025-03-21 18:14:07.000000,26.52,true,7.29,Cod,Sports,26.52,1,3,2025-04-19 23:00:00.000000
1722,508fdfb9-34be-4ba4-95f0-ae33cb783dc6,Martin Lynn,31,122679,1,2025-03-25 23:24:44.000000,694.70,true,120.58,Paypal,Sports,694.70,1,1,2025-04-19 23:00:00.000000
1723,5e2cadd2-9583-4b59-91d6-deb3870257aa,Vanessa Campbell,63,60153,1,2025-04-15 10:29:02.000000,113.59,false,0.00,Upi,Electronics,113.59,0,0,2025-04-19 23:00:00.000000
1724,f6bea781-5adf-4021-98a2-027dc4bc10c7,William Barker,47,99092,1,2025-03-31 18:37:17.000000,709.71,false,0.00,Paypal,Books,709.71,1,3,2025-04-19 23:00:00.000000
1725,395d0bd6-fcdc-43da-a9c1-f95583654346,Michael Miles,48,67583,1,2025-04-07 21:38:17.000000,832.87,false,0.00,Upi,Clothing,832.87,0,0,2025-04-19 23:00:00.000000
1726,d8bec587-ec2f-45b1-be57-9228e447a968,Nicholas Baker,66,34920,0,2025-04-01 04:49:20.000000,674.61,true,200.26,Credit Card,Electronics,674.61,1,2,2025-04-19 23:00:00.000000
1727,a1e9e861-2700-4af7-b018-0a1110a7dd40,Katie Tucker,40,55659,1,2025-03-21 12:40:50.000000,723.21,false,0.00,Cod,Sports,723.21,1,0,2025-04-19 23:00:00.000000
1728,644e2ad0-5039-49f9-a93d-52e480916ebb,Jerry Martin,51,108770,0,2025-03-22 00:51:56.000000,488.90,false,0.00,Credit Card,Groceries,488.90,1,3,2025-04-19 23:00:00.000000
1729,c88e141c-69cf-43a4-81c9-405f9de6e4c3,Brenda Roth,71,129590,0,2025-03-21 23:15:38.000000,962.18,false,0.00,Paypal,Groceries,962.18,1,1,2025-04-19 23:00:00.000000
1730,d3ef8f55-0547-4030-b649-be3cb812326b,Emily Cohen,40,77177,1,2025-04-10 02:54:08.000000,743.03,false,0.00,Credit Card,Books,743.03,0,0,2025-04-19 23:00:00.000000
1731,fe4ec896-cbcd-4ca4-8494-7ed3f6e309ab,Anthony Walton,62,139459,1,2025-04-06 03:33:44.000000,361.34,true,76.50,Paypal,Sports,361.34,0,1,2025-04-19 23:00:00.000000
1732,4d95e7af-b926-4941-bb7c-7f1ef6df99d2,Katherine Thomas,25,86682,0,2025-04-15 01:23:38.000000,281.34,true,77.50,Net Banking,Home Decor,281.34,0,3,2025-04-19 23:00:00.000000
1733,3abe6e71-799d-4790-b3d6-5da83dba8e44,Peter Molina,56,106242,1,2025-04-19 00:56:19.000000,613.12,false,0.00,Net Banking,Electronics,613.12,0,3,2025-04-19 23:00:00.000000
1734,ebd6d719-cad4-4135-859c-2b6ef8d50b27,Jessica Richards,58,96888,1,2025-04-13 17:26:25.000000,771.56,true,76.42,Net Banking,Home Decor,771.56,0,3,2025-04-19 23:00:00.000000
1735,d90a2658-2b69-46e3-bc59-f04e57faed3c,Holly Randall,21,20703,0,2025-03-26 22:03:59.000000,140.78,true,34.83,Cod,Sports,140.78,1,2,2025-04-19 23:00:00.000000
1736,7ef97995-5ca0-47e2-ab8d-b8a21836421c,Sarah Sellers,65,120978,0,2025-04-01 04:40:33.000000,844.66,true,172.73,Credit Card,Groceries,844.66,1,1,2025-04-19 23:00:00.000000
1737,b003db78-d493-463f-8338-e09b9ef28537,Michael Cook,32,127173,0,2025-03-27 18:32:46.000000,980.87,false,0.00,Paypal,Electronics,980.87,1,1,2025-04-19 23:00:00.000000
1738,98369069-a791-4e97-96cc-2782ac367dc6,Jason James,26,41238,1,2025-04-14 10:14:11.000000,178.87,false,0.00,Credit Card,Books,178.87,0,2,2025-04-19 23:00:00.000000
1739,de8e1eba-0da5-4679-bdf0-b3e98cc456ed,Audrey Mercer,50,128619,0,2025-04-08 15:54:18.000000,142.95,false,0.00,Upi,Groceries,142.95,0,1,2025-04-19 23:00:00.000000
1740,97079aa2-f23d-413e-b670-e401387d12c8,Michael Carroll,23,98971,1,2025-04-01 18:13:44.000000,89.04,false,0.00,Paypal,Home Decor,89.04,1,3,2025-04-19 23:00:00.000000
1741,d105e21a-135c-45b4-8997-f42f7392b54a,Mike Barnett,74,61495,0,2025-04-11 07:34:44.000000,158.41,false,0.00,Net Banking,Home Decor,158.41,0,0,2025-04-19 23:00:00.000000
1742,ae08d7b8-02e2-4047-b275-660b499272c6,Melissa Blevins,47,73929,0,2025-04-12 09:15:57.000000,522.50,false,0.00,Upi,Books,522.50,0,0,2025-04-19 23:00:00.000000
1743,47a26951-cbb4-412e-bc95-b9237410c104,Brian Lin,42,73576,0,2025-03-20 14:09:15.000000,936.25,false,0.00,Credit Card,Groceries,936.25,1,0,2025-04-19 23:00:00.000000
1744,56007bb6-b49c-4e71-a444-034c1a1627c9,Michael Lee,31,57330,0,2025-04-06 04:13:17.000000,228.04,true,61.19,Paypal,Home Decor,228.04,0,0,2025-04-19 23:00:00.000000
1745,f12b2018-9ee4-40ba-875f-cd40581e68be,Thomas Shah,31,38788,1,2025-04-04 10:42:31.000000,637.96,false,0.00,Cod,Sports,637.96,1,2,2025-04-19 23:00:00.000000
1746,54048cc9-9795-4033-83e0-1cda25679ab2,Justin Guzman,59,62259,0,2025-03-21 18:25:39.000000,817.58,false,0.00,Net Banking,Sports,817.58,1,0,2025-04-19 23:00:00.000000
1747,459f27e9-ecb5-40de-98f1-69f2ac165dd0,Peter Henry,62,141481,0,2025-04-04 18:04:15.000000,898.11,true,146.61,Credit Card,Sports,898.11,0,1,2025-04-19 23:00:00.000000
1748,eb40570a-9e8a-4fac-a701-b99ebc034ea6,Nicholas Morgan,19,54770,1,2025-04-18 07:30:31.000000,625.04,false,0.00,Net Banking,Books,625.04,0,0,2025-04-19 23:00:00.000000
1749,bd4f2d57-6e11-43b7-ba4a-46f4bf036f72,Dennis Rice,37,45556,1,2025-04-15 12:11:58.000000,446.63,false,0.00,Credit Card,Clothing,446.63,0,2,2025-04-19 23:00:00.000000
1750,65a33a49-3c34-4df7-a4bc-19eb0941db3e,Calvin Nguyen,21,31669,0,2025-04-07 06:31:09.000000,649.40,false,0.00,Cod,Clothing,649.40,0,2,2025-04-19 23:00:00.000000
1751,e0e5373b-8ba9-4674-826b-790ff68c929c,Yvette Stokes,55,113129,1,2025-03-26 09:57:32.000000,756.71,false,0.00,Net Banking,Books,756.71,1,3,2025-04-19 23:00:00.000000
1752,71e8890a-8a22-40d5-b97e-ef3e89ef6a99,Isabel Bond,18,91553,0,2025-04-04 19:00:56.000000,18.69,false,0.00,Credit Card,Sports,18.69,0,3,2025-04-19 23:00:00.000000
1753,a606ff91-ac6e-4a0a-888b-7ab4cc03e39d,Sara Bryan,34,118860,0,2025-03-28 17:36:12.000000,788.71,true,174.38,Cod,Clothing,788.71,1,1,2025-04-19 23:00:00.000000
1754,260a9773-ac78-4d9a-8b2f-03d9c4c3425f,William Cohen,65,90381,1,2025-03-27 18:36:15.000000,356.77,false,0.00,Net Banking,Sports,356.77,1,3,2025-04-19 23:00:00.000000
1755,052801d8-a945-4cac-949f-226762da2c57,Edward White,38,126087,1,2025-04-03 09:03:43.000000,777.16,false,0.00,Cod,Home Decor,777.16,1,1,2025-04-19 23:00:00.000000
1756,6ba742fc-9dbb-4f53-a3b2-b0ee4b5c890e,Sarah Owens,67,62510,0,2025-04-15 10:57:23.000000,557.01,false,0.00,Paypal,Sports,557.01,0,0,2025-04-19 23:00:00.000000
1757,9a2a9c39-d583-4526-be59-9facc27e445f,Ronald Gates,63,133020,1,2025-03-26 22:17:42.000000,903.76,false,0.00,Net Banking,Books,903.76,1,1,2025-04-19 23:00:00.000000
1758,dde2efd3-79a8-44c8-a60e-075df82d1c03,Kathy Johnson,62,47760,0,2025-03-31 23:00:03.000000,253.64,true,63.21,Net Banking,Home Decor,253.64,1,2,2025-04-19 23:00:00.000000
1759,19478ff4-7c32-48f8-bf31-a99fc2ac3907,Elizabeth Brock,69,30186,0,2025-03-28 20:42:08.000000,492.60,false,0.00,Paypal,Sports,492.60,1,2,2025-04-19 23:00:00.000000
1760,e6175230-3075-4cfa-bc38-0c369781187d,Willie Hunt,30,55722,0,2025-04-05 05:29:07.000000,284.42,false,0.00,Cod,Sports,284.42,0,0,2025-04-19 23:00:00.000000
1761,9a7b4966-37ab-4e68-9c1d-2dab2f8c4753,Erika Diaz,45,71933,1,2025-04-12 23:40:21.000000,507.62,true,122.68,Net Banking,Groceries,507.62,0,0,2025-04-19 23:00:00.000000
1762,a2b72ced-b4da-4be8-a2e2-de0df57f21e8,Matthew Scott,22,55086,1,2025-03-24 21:31:04.000000,23.65,false,0.00,Net Banking,Electronics,23.65,1,0,2025-04-19 23:00:00.000000
1763,e300bf1a-1a74-4bd2-ba15-b578e1fc16ae,Cody Garcia,53,107386,1,2025-04-17 18:33:39.000000,563.31,true,124.42,Cod,Books,563.31,0,3,2025-04-19 23:00:00.000000
1764,35ff95f8-b83b-4a43-b3b3-5ccd440baff3,Thomas Wilson,26,95726,0,2025-03-26 02:53:49.000000,866.49,false,0.00,Credit Card,Groceries,866.49,1,3,2025-04-19 23:00:00.000000
1765,d498afb3-73b6-4c7a-bf08-d8fce2bf9d2c,Timothy Kennedy,19,47378,1,2025-04-09 08:26:04.000000,783.23,false,0.00,Upi,Clothing,783.23,0,2,2025-04-19 23:00:00.000000
1766,74f5a217-90d3-4e1a-a7da-9a403b58ebd8,Jacob Hernandez,48,120837,1,2025-03-21 00:40:46.000000,426.26,false,0.00,Paypal,Home Decor,426.26,1,1,2025-04-19 23:00:00.000000
1767,c8a60a2e-df11-46bd-81ab-7e256f9ea67a,Lisa Moore,64,141209,0,2025-04-13 18:31:24.000000,267.66,false,0.00,Cod,Sports,267.66,0,1,2025-04-19 23:00:00.000000
1768,89794480-4fcf-4028-8ff5-0ef2a4b8ddb6,Dean Guzman,37,88897,1,2025-04-07 18:14:25.000000,809.09,false,0.00,Credit Card,Electronics,809.09,0,3,2025-04-19 23:00:00.000000
1769,f1fb08b6-87ce-4928-8e82-27c74a88edf2,Sarah Trujillo,52,98824,1,2025-03-29 03:13:44.000000,363.94,false,0.00,Paypal,Clothing,363.94,1,3,2025-04-19 23:00:00.000000
1770,86d45da1-d5ec-4b86-b4bb-a8ae51510ef9,Jeffery Pollard,54,145491,1,2025-04-15 21:23:35.000000,997.18,false,0.00,Credit Card,Clothing,997.18,0,1,2025-04-19 23:00:00.000000
1771,a24914ce-18c1-4526-ba1e-bf31986556e2,Amy Juarez,63,42262,0,2025-04-18 12:37:07.000000,780.70,false,0.00,Upi,Sports,780.70,0,2,2025-04-19 23:00:00.000000
1772,acad5a5d-6b78-4a0d-8d63-7a88981a3596,Jeremy Stewart,64,21982,0,2025-04-05 00:22:57.000000,707.75,true,181.76,Net Banking,Electronics,707.75,0,2,2025-04-19 23:00:00.000000
1773,7705a884-a4f8-45cc-8bcc-12e1c37916a4,Jennifer Dunn,35,108390,1,2025-03-22 11:07:11.000000,321.07,true,45.19,Credit Card,Books,321.07,1,3,2025-04-19 23:00:00.000000
1774,a1225477-f5b6-4c83-81fb-44c8e062357d,Stephanie Wood,43,65076,0,2025-03-24 01:22:05.000000,550.88,false,0.00,Cod,Sports,550.88,1,0,2025-04-19 23:00:00.000000
1775,4e6fe258-b482-45f0-9df4-70f60c534bb3,Tina Jacobson,58,75141,0,2025-03-31 22:54:06.000000,217.36,true,16.70,Cod,Books,217.36,1,0,2025-04-19 23:00:00.000000
1776,eb0b6b9a-3637-4fdf-92a2-1ea0e1292349,Thomas Ramirez,47,85985,1,2025-04-18 09:32:01.000000,109.02,true,25.80,Cod,Home Decor,109.02,0,0,2025-04-19 23:00:00.000000
1777,24f4ba3f-6bfe-4ccd-8d2a-654a62bc0e29,Edward Berry,50,93216,0,2025-03-22 21:39:08.000000,47.80,false,0.00,Cod,Clothing,47.80,1,3,2025-04-19 23:00:00.000000
1778,ad23270b-b0bd-41b4-b9ad-d6d049208341,Mark Small,63,109722,0,2025-04-08 08:20:35.000000,100.05,true,14.60,Upi,Clothing,100.05,0,3,2025-04-19 23:00:00.000000
1779,5681f6c1-228b-44b4-a977-b277a0c266d6,Amy Griffin,41,121302,1,2025-04-04 17:28:47.000000,355.59,true,62.27,Upi,Home Decor,355.59,0,1,2025-04-19 23:00:00.000000
1780,5d0ee0cf-a21c-4a18-80e8-4b77fb9ed8b4,Richard Kaufman,72,145046,1,2025-03-30 06:31:46.000000,171.93,true,38.97,Paypal,Sports,171.93,1,1,2025-04-19 23:00:00.000000
1781,43b6b0f1-9b51-4296-9072-f04e88872533,Elaine Johns,18,72122,1,2025-03-31 00:21:45.000000,360.51,false,0.00,Cod,Books,360.51,1,0,2025-04-19 23:00:00.000000
1782,1658f5c8-3a55-4fb0-80ca-2a22eed9bb51,Adam Byrd,47,48441,0,2025-04-08 20:49:28.000000,650.37,true,145.34,Paypal,Groceries,650.37,0,2,2025-04-19 23:00:00.000000
1783,9441aec9-cd67-4cce-b983-f27b0bf599f2,Tina Brooks,44,121864,1,2025-04-03 09:11:13.000000,459.35,false,0.00,Cod,Groceries,459.35,1,1,2025-04-19 23:00:00.000000
1784,ee33263e-9338-4cd3-99f5-71ea30dfe1f8,Deanna Kim,47,144669,1,2025-03-21 11:40:28.000000,593.68,true,165.47,Upi,Books,593.68,1,1,2025-04-19 23:00:00.000000
1785,55119075-9dd6-4255-bbab-1dd9b2b251e2,Chad James,48,62182,0,2025-04-13 02:05:05.000000,340.67,true,91.45,Paypal,Electronics,340.67,0,0,2025-04-19 23:00:00.000000
1786,35c6d63e-63d5-4038-bf58-a5f7d568384b,Wendy Scott,68,91560,0,2025-04-01 08:21:07.000000,591.00,false,0.00,Net Banking,Electronics,591.00,1,3,2025-04-19 23:00:00.000000
1787,9c9623ed-bdca-492e-9f19-5c6d6334f743,David Watson,22,29454,0,2025-03-23 09:30:51.000000,32.20,false,0.00,Paypal,Clothing,32.20,1,2,2025-04-19 23:00:00.000000
1788,3b12b9ea-ea3a-4ca1-ab6a-ee6c9dceb1e7,Randall David,40,123175,1,2025-04-15 05:27:54.000000,387.70,false,0.00,Upi,Sports,387.70,0,1,2025-04-19 23:00:00.000000
1789,37d16fe2-a92b-40e0-b5c6-c2f470f844c6,Dr. Kayla Norris,59,118504,1,2025-03-23 19:30:43.000000,526.15,false,0.00,Cod,Sports,526.15,1,1,2025-04-19 23:00:00.000000
1790,3ff21d2a-c6f6-4ce0-b64c-f33f2050b740,Jessica Bailey,29,76288,0,2025-04-05 22:12:33.000000,972.46,true,287.96,Paypal,Clothing,972.46,0,0,2025-04-19 23:00:00.000000
1791,0c420935-08e7-4c2d-9c99-f7acfddf3c4d,Heather Neal,60,45189,1,2025-03-30 19:25:59.000000,677.61,true,167.02,Net Banking,Clothing,677.61,1,2,2025-04-19 23:00:00.000000
1792,630e41d3-dd09-4163-a86d-f3be555099db,Melanie Henderson,45,92206,1,2025-03-30 11:38:55.000000,709.62,true,161.92,Paypal,Sports,709.62,1,3,2025-04-19 23:00:00.000000
1793,088249c1-a7dc-49a9-b124-c834140f9761,Donna George MD,65,131252,1,2025-03-30 19:47:29.000000,637.42,false,0.00,Upi,Books,637.42,1,1,2025-04-19 23:00:00.000000
1794,752f4f29-74bd-49c3-8faf-b9b4943ed770,Dean Schmidt,65,41002,1,2025-04-03 00:07:37.000000,298.89,false,0.00,Upi,Electronics,298.89,1,2,2025-04-19 23:00:00.000000
1795,e5be3f70-02d1-48a5-bbd0-42a321dfcd01,Mrs. Jamie Murphy MD,58,91573,0,2025-03-26 02:05:00.000000,343.60,false,0.00,Net Banking,Books,343.60,1,3,2025-04-19 23:00:00.000000
1796,d32f96ee-388c-4b79-80d1-748dd55a2cb6,Mr. Nathan Reed,64,107998,1,2025-04-14 13:33:33.000000,785.21,false,0.00,Credit Card,Groceries,785.21,0,3,2025-04-19 23:00:00.000000
1797,70ade44a-c94d-4977-a5b4-280788a80d03,Justin Melton,26,132677,1,2025-04-02 00:44:28.000000,213.07,false,0.00,Credit Card,Groceries,213.07,1,1,2025-04-19 23:00:00.000000
1798,4fd90833-da31-4011-af41-5ce56f24d279,Bobby Andrews,61,113816,0,2025-03-31 01:13:11.000000,385.86,false,0.00,Credit Card,Books,385.86,1,3,2025-04-19 23:00:00.000000
1799,ae8f4f60-c0f9-4990-9dd9-3caaca28f2a9,Michael Smith,69,57471,0,2025-04-08 03:06:35.000000,593.00,false,0.00,Paypal,Electronics,593.00,0,0,2025-04-19 23:00:00.000000
1800,ad9139f7-b1ae-4c7e-9f67-c4629ff258ba,Cassandra Fischer,52,130330,1,2025-03-31 06:16:20.000000,932.73,false,0.00,Paypal,Groceries,932.73,1,1,2025-04-19 23:00:00.000000
1801,13ab407f-ec5a-4384-988b-bcea866f504d,Danielle Potter,69,65352,0,2025-03-24 05:11:01.000000,506.30,false,0.00,Paypal,Groceries,506.30,1,0,2025-04-19 23:00:00.000000
1802,cba1d9a6-3b8a-4eb8-9d07-8a6b3f8f0e3f,Jon Rivera,67,93841,1,2025-04-07 11:09:49.000000,464.68,false,0.00,Upi,Sports,464.68,0,3,2025-04-19 23:00:00.000000
1803,3beb4f58-8919-42f2-a1f8-858c7d79d08e,Ryan Jones,33,100850,0,2025-04-14 19:21:38.000000,233.43,true,30.24,Credit Card,Groceries,233.43,0,3,2025-04-19 23:00:00.000000
1804,ff59486e-06d3-4a80-b0a1-b72cf7d54dc1,Kevin Murphy,75,61342,1,2025-04-10 06:08:17.000000,686.58,false,0.00,Upi,Books,686.58,0,0,2025-04-19 23:00:00.000000
1805,c48d049b-846b-4981-90d5-8a70fa5493f2,Jason Smith,65,69666,0,2025-03-21 09:16:40.000000,669.29,false,0.00,Cod,Groceries,669.29,1,0,2025-04-19 23:00:00.000000
1806,bf8a6a04-2236-435e-aaaa-80398186dbe4,Douglas Jones DVM,48,109721,0,2025-04-11 05:35:14.000000,987.12,false,0.00,Credit Card,Electronics,987.12,0,3,2025-04-19 23:00:00.000000
1807,92aada6f-69a6-4f4f-aead-2d2eb8051d58,David Novak,60,139812,1,2025-04-03 21:45:50.000000,686.65,false,0.00,Net Banking,Sports,686.65,1,1,2025-04-19 23:00:00.000000
1808,31cba6f8-0041-4f8f-bd68-48ae538a8ab5,Amanda Taylor,64,39355,1,2025-03-26 16:32:38.000000,843.75,false,0.00,Credit Card,Books,843.75,1,2,2025-04-19 23:00:00.000000
1809,c049751d-d2a3-4c0b-984b-c5ccc59318a4,Elizabeth Hancock,55,133679,0,2025-04-11 01:27:27.000000,733.51,false,0.00,Cod,Books,733.51,0,1,2025-04-19 23:00:00.000000
1810,2f5cb697-fe8c-46ff-b8bd-2ebf173938f2,Elizabeth Mitchell,57,117590,0,2025-04-12 08:53:25.000000,816.35,true,53.65,Paypal,Books,816.35,0,3,2025-04-19 23:00:00.000000
1811,070922c1-66e5-4af1-9b5f-eea328f065fe,Bradley Green,62,122259,1,2025-04-04 04:27:05.000000,219.53,false,0.00,Net Banking,Electronics,219.53,1,1,2025-04-19 23:00:00.000000
1812,e556e9ed-a9be-4f49-9400-6f8c3eea3d33,Timothy Patel,47,128326,1,2025-04-18 20:28:19.000000,167.07,false,0.00,Net Banking,Home Decor,167.07,0,1,2025-04-19 23:00:00.000000
1813,3f293661-6f1b-4148-a71e-dd0b71cb5622,Kevin Garcia,70,120600,0,2025-04-10 02:35:44.000000,909.09,false,0.00,Upi,Home Decor,909.09,0,1,2025-04-19 23:00:00.000000
1814,b04252e2-0095-42d6-bc78-41e97b4dbf8e,Joseph Mitchell,62,40101,0,2025-03-28 15:42:40.000000,756.99,false,0.00,Paypal,Groceries,756.99,1,2,2025-04-19 23:00:00.000000
1815,7f8acc79-2aff-43d2-b801-09449a09757d,Eric Young,38,128726,0,2025-03-24 11:46:34.000000,355.49,true,74.46,Paypal,Sports,355.49,1,1,2025-04-19 23:00:00.000000
1816,3615b710-62ba-498d-a173-ee4f843d9683,Alexander Cooke,27,143350,0,2025-04-17 18:17:18.000000,754.38,false,0.00,Paypal,Books,754.38,0,1,2025-04-19 23:00:00.000000
1817,2a2c51fc-deee-43ed-a3f8-de4048c568b6,Kelly Lambert,22,42477,1,2025-04-07 05:12:14.000000,780.04,false,0.00,Credit Card,Books,780.04,0,2,2025-04-19 23:00:00.000000
1818,0ad7bf78-d8a4-4f2c-87f2-bfa9200c7085,Marcus Davis,52,78247,0,2025-03-28 12:24:56.000000,300.11,false,0.00,Upi,Home Decor,300.11,1,0,2025-04-19 23:00:00.000000
1819,470197f0-0a4d-4304-b828-698610fb773b,Catherine Howard,54,129317,0,2025-03-26 21:08:05.000000,722.02,false,0.00,Paypal,Books,722.02,1,1,2025-04-19 23:00:00.000000
1820,f3a58b02-50e0-4c76-bfc3-b65d6c9322d4,Louis Douglas,75,22342,1,2025-03-23 21:43:34.000000,716.00,false,0.00,Credit Card,Home Decor,716.00,1,2,2025-04-19 23:00:00.000000
1821,1f760841-06a4-4ff7-8186-2dca26a08852,Tonya Williams,18,55635,0,2025-04-03 08:58:46.000000,126.91,false,0.00,Upi,Clothing,126.91,1,0,2025-04-19 23:00:00.000000
1822,e5cb39f3-7523-4e04-86f4-6ca91ef4d313,Tristan Jordan,22,58138,1,2025-03-29 08:34:06.000000,225.11,false,0.00,Upi,Electronics,225.11,1,0,2025-04-19 23:00:00.000000
1823,c9a5e7a3-26e1-4953-8a6e-911264ba3b61,Joseph Burton,24,59602,1,2025-04-15 23:03:47.000000,579.79,false,0.00,Upi,Sports,579.79,0,0,2025-04-19 23:00:00.000000
1824,53a09e7c-c922-4c9a-a932-136521ccc9a6,Seth Olsen,61,87292,1,2025-03-23 20:33:39.000000,942.80,false,0.00,Upi,Home Decor,942.80,1,3,2025-04-19 23:00:00.000000
1825,5076ae7e-d1be-4934-befa-1d2beb52337c,Mark Richards,49,33331,0,2025-04-06 04:51:47.000000,862.71,false,0.00,Cod,Books,862.71,0,2,2025-04-19 23:00:00.000000
1826,de3ff0d3-5ec0-443f-9282-568c33065336,Keith Colon,43,107086,0,2025-04-19 01:20:28.000000,472.67,false,0.00,Credit Card,Electronics,472.67,0,3,2025-04-19 23:00:00.000000
1827,a44104c8-04e5-44cd-9261-924b2b9e54fd,Robert Fisher,58,24517,1,2025-03-31 12:09:14.000000,817.95,false,0.00,Paypal,Books,817.95,1,2,2025-04-19 23:00:00.000000
1828,71cb83ee-c907-437f-a258-7d1c8d3496b3,Michael Short,63,60773,1,2025-04-12 20:13:48.000000,456.66,true,129.28,Net Banking,Books,456.66,0,0,2025-04-19 23:00:00.000000
1829,a0be29bf-d5f7-4b2f-820e-2e241979cc06,Jessica Kennedy,56,135578,0,2025-03-29 10:50:12.000000,399.15,false,0.00,Upi,Home Decor,399.15,1,1,2025-04-19 23:00:00.000000
1830,2fb60c25-f631-4813-9a48-faab5dea436a,Gabriel Knight,23,57574,0,2025-03-29 04:29:26.000000,271.35,false,0.00,Cod,Electronics,271.35,1,0,2025-04-19 23:00:00.000000
1831,56ca7d43-ab13-455f-b981-a7aefe9b0771,Jonathan Brady,66,132161,0,2025-03-31 10:41:24.000000,850.58,false,0.00,Upi,Books,850.58,1,1,2025-04-19 23:00:00.000000
1832,4a516d7f-31d3-46a1-b865-dae45223f9a5,Kenneth Dyer,71,23756,1,2025-04-10 11:08:18.000000,719.61,false,0.00,Upi,Electronics,719.61,0,2,2025-04-19 23:00:00.000000
1833,a1ed574c-eff7-44a3-941b-4f0101c533e5,Mary Cook,58,80417,0,2025-04-12 00:17:19.000000,732.29,true,122.97,Upi,Books,732.29,0,0,2025-04-19 23:00:00.000000
1834,a5620d91-9b47-496e-90fa-ee7db51894ff,Richard Wilson,55,103802,1,2025-04-04 00:23:33.000000,152.30,false,0.00,Net Banking,Electronics,152.30,1,3,2025-04-19 23:00:00.000000
1835,fa7d51b0-55a0-4214-904b-99bd70cc329d,Lori Molina,32,77036,1,2025-04-13 16:09:16.000000,879.72,true,84.74,Upi,Clothing,879.72,0,0,2025-04-19 23:00:00.000000
1836,f1eb9649-c288-4eea-a656-0220a2336d9a,Daniel Murray,45,93248,0,2025-03-23 16:30:20.000000,34.50,false,0.00,Cod,Groceries,34.50,1,3,2025-04-19 23:00:00.000000
1837,8254220d-fe32-48ad-bffe-1a369ec3c18e,David Mcgee,75,111042,0,2025-04-15 10:41:45.000000,916.93,true,67.56,Cod,Home Decor,916.93,0,3,2025-04-19 23:00:00.000000
1838,8f1fbc9a-7100-4306-b011-e4df0f1aba66,Jennifer Hoffman,58,62701,1,2025-04-05 04:57:46.000000,864.60,false,0.00,Paypal,Sports,864.60,0,0,2025-04-19 23:00:00.000000
1839,a085e526-6e1c-4dac-aa76-46d268f2def3,Alexander Hernandez,67,103868,1,2025-03-31 12:15:49.000000,13.64,false,0.00,Paypal,Home Decor,13.64,1,3,2025-04-19 23:00:00.000000
1840,ce40a1ef-6ce6-4a12-846b-05c23e4ae21e,David Wilkins,56,83371,0,2025-04-13 15:54:54.000000,911.31,false,0.00,Credit Card,Books,911.31,0,0,2025-04-19 23:00:00.000000
1841,bb5ca8ea-5203-4e01-9aaf-60957c920aa8,Kara Martin,74,75085,1,2025-04-07 17:34:56.000000,458.16,false,0.00,Upi,Sports,458.16,0,0,2025-04-19 23:00:00.000000
1842,1a64c1d2-f94b-416f-a59c-fbb200c27641,Daisy Horn,19,29365,1,2025-04-14 03:01:03.000000,60.21,false,0.00,Upi,Groceries,60.21,0,2,2025-04-19 23:00:00.000000
1843,0eeb98dc-1b2b-4415-aa10-f7a244dd622e,Robert Morrison,48,110394,0,2025-04-08 03:58:11.000000,952.19,true,177.05,Cod,Groceries,952.19,0,3,2025-04-19 23:00:00.000000
1844,a091ea74-dee5-4659-970c-693b945f7005,Charles Gross,28,96204,0,2025-03-23 05:03:26.000000,28.72,false,0.00,Net Banking,Groceries,28.72,1,3,2025-04-19 23:00:00.000000
1845,7a92a76d-a91c-4ee0-a703-5457b264c239,David Lopez,19,125294,0,2025-04-07 15:42:01.000000,999.88,false,0.00,Upi,Clothing,999.88,0,1,2025-04-19 23:00:00.000000
1846,cd6e3e7a-3750-4473-a7d2-7ad53e8a0ccf,Dana Gomez,45,94011,0,2025-04-15 10:37:03.000000,279.71,true,45.13,Credit Card,Groceries,279.71,0,3,2025-04-19 23:00:00.000000
1847,5ee08d83-d358-4960-b316-c602ec6fe74a,Nicholas Robbins,67,136838,1,2025-04-10 11:02:21.000000,536.16,true,63.93,Cod,Sports,536.16,0,1,2025-04-19 23:00:00.000000
1848,b8ebc9ba-b8ed-4d76-9316-f0196fad34a4,Shawn Simon,65,148575,0,2025-03-31 20:30:22.000000,768.51,false,0.00,Credit Card,Electronics,768.51,1,1,2025-04-19 23:00:00.000000
